1.000000000000000000e+00,2.301467509132030242e-01,-1.582539811043322420e+00,-1.301148576841079985e+00,-2.896442385458160573e-01
1.000000000000000000e+00,-6.515925039912948691e-01,5.105501079562203559e-01,2.948633697315434787e-01,-9.176917448238144925e-02
1.000000000000000000e+00,-7.545541041425332662e-02,-2.096068539453759538e-01,1.765007988688158447e+00,1.153722906789948377e+00
1.000000000000000000e+00,7.281510936675208434e-01,2.041937629120575970e-01,-2.544891451494754597e-01,6.779376629024107537e-01
1.000000000000000000e+00,8.098956061225855985e-01,2.207961033887128333e-01,-7.529799934298375685e-01,9.016741986045367918e-01
1.000000000000000000e+00,3.603107485613991079e-01,3.808849644015293023e-01,2.452613498951036197e-01,-1.639108880802605084e+00
1.000000000000000000e+00,5.751786134043803678e-01,-8.827574285371329044e-01,1.550818092664431151e-02,-3.214811071564561695e-01
1.000000000000000000e+00,1.348335771518464954e+00,6.821616780633523724e-01,2.908522118645330903e-02,5.284475213679760142e-01
1.000000000000000000e+00,1.131203901511499632e+00,-1.473776709513546335e+00,8.478040454950487304e-01,-7.920424841773265889e-01
1.000000000000000000e+00,-1.990385580658577402e-01,-1.593636342707031472e+00,4.129176567530399300e-01,-5.055931940728600749e-01
1.000000000000000000e+00,8.125327669847463019e-01,-1.134442032347854568e+00,-1.172187378684924175e+00,5.538992598785776877e-01
1.000000000000000000e+00,1.527018660901998393e-01,-4.488039247040736535e-01,-1.241514263665477902e+00,1.230036930328849004e-01
1.000000000000000000e+00,3.047968096059959775e-01,8.888901704412738303e-01,-2.240969145022729592e+00,-1.522682614031422688e+00
1.000000000000000000e+00,6.599327542693834703e-01,-3.603608615381427849e-01,4.537976537829075951e-01,4.424749241326579874e-01
1.000000000000000000e+00,4.865642204236068080e-01,1.400852172216568325e+00,-1.569818648096882097e+00,-1.055708773167655545e+00
1.000000000000000000e+00,-1.916771449373307623e-01,8.945215476516988895e-01,-5.877315973320815790e-01,1.264203337150441753e+00
1.000000000000000000e+00,2.755434623180322840e-01,8.059471756513377771e-01,-5.214407072774520646e-01,-1.271498041942964674e+00
1.000000000000000000e+00,5.611018387133724916e-01,-5.206052538495780091e-01,-1.609347030012624469e+00,-1.167804205175678067e+00
1.000000000000000000e+00,1.248323447884491344e+00,-2.003507279499002980e+00,-6.496062411237869538e-01,-9.447225060333511726e-01
1.000000000000000000e+00,4.622227982811737967e-01,-2.500572271768470300e-01,1.763986801469751731e+00,-1.061668445040264253e+00
1.000000000000000000e+00,1.206693395675114244e+00,1.554490801355216334e+00,4.606532884080140056e-01,2.603078150836482418e+00
1.000000000000000000e+00,-5.885490145676353091e-01,-5.878624333536331195e-03,-1.425433136263662082e+00,-1.536466080529683476e+00
1.000000000000000000e+00,-6.448711469895691550e-01,7.512342602913553158e-01,1.640036258798551472e-01,-6.498152612632162040e-01
1.000000000000000000e+00,-5.124969294578741730e-01,8.187383847688411986e-01,6.227190810608140836e-01,1.079865428041663694e-03
1.000000000000000000e+00,-1.201685926877557486e+00,-7.832474427092781522e-01,1.918085448332382814e-01,-1.784779477360467714e+00
1.000000000000000000e+00,-1.560886621873786018e-01,-1.556553008739354427e+00,1.478141310465491243e+00,-8.126036597917547510e-01
1.000000000000000000e+00,1.251035671053319087e-01,-8.949501940942715672e-01,-8.312666466716371882e-01,-4.202637920353043399e-01
1.000000000000000000e+00,9.628612333932091705e-01,-7.162251823903659220e-01,-3.230420029804419446e-01,5.507075492368792569e-01
1.000000000000000000e+00,-7.205241943986708808e-01,-1.133162955955664269e-01,4.314487359314093662e-01,-6.205166722141208790e-01
1.000000000000000000e+00,9.695923626596643086e-01,1.124610597631137549e-01,1.698284788327632411e+00,-5.656286876980601841e-01
1.000000000000000000e+00,1.095155450343569467e-02,-2.490734574724010608e-01,2.103208624436987417e-01,4.575202145410904309e-01
1.000000000000000000e+00,4.286716672049705745e-01,-1.492115513169762764e-01,-1.292079556126866535e+00,1.620858447955347836e+00
1.000000000000000000e+00,7.094563765136305822e-01,3.260223622363894735e-01,1.057847096407849241e+00,-1.038645708461736761e-01
1.000000000000000000e+00,-5.318241227578646146e-01,9.523834584966873740e-01,-5.741756627956550174e-01,6.673414866168330128e-01
1.000000000000000000e+00,-1.043180943951150130e+00,6.804016807107662324e-01,8.094655352312177810e-01,-1.074892076188598944e+00
1.000000000000000000e+00,1.968441197990839775e-01,4.155077541121372509e-01,-4.990448317591396066e-01,5.583833766320510650e-01
1.000000000000000000e+00,1.089203669434906097e+00,3.599029922792775903e-03,-6.985658976599943282e-01,-2.890510932228333996e-01
1.000000000000000000e+00,-3.304219327021565844e-01,3.014466050563684885e+00,-1.061539096618159261e+00,5.119513260334442872e-01
1.000000000000000000e+00,2.101008049646679865e+00,-3.116930016885682830e-01,1.555631499456809674e+00,-8.454109767875555015e-01
1.000000000000000000e+00,-2.450942313748442736e+00,3.696889636921953382e-01,8.717033282893300594e-01,1.154638084608458626e-01
1.000000000000000000e+00,1.959864084040647159e+00,-1.087630223259288709e+00,-4.138109943225713461e-01,5.758433518969255926e-01
1.000000000000000000e+00,1.032805494504839716e+00,1.042735644784505977e+00,-1.945400805099208208e+00,-1.037830098933067546e+00
1.000000000000000000e+00,1.538671237141236325e+00,1.719773148747225422e+00,1.669720183927003720e-02,-7.252908325408854440e-01
1.000000000000000000e+00,-1.591036481844931405e+00,8.877600423680938047e-01,-1.156957704633843731e+00,-2.769654534617987940e-01
1.000000000000000000e+00,-7.134801121029978876e-01,5.091479182650426871e-01,1.131343233106337998e+00,-1.656835083223712868e+00
1.000000000000000000e+00,4.310370746260687724e-01,1.200695965294103384e+00,-1.675808212366705074e-01,3.260647046678825656e-01
1.000000000000000000e+00,-4.519773790605146058e-01,-1.206071407516134286e+00,7.081160465384072067e-01,-5.311896373296451923e-01
1.000000000000000000e+00,-6.314248575499200600e-01,5.510572322148337143e-01,1.387518837114728898e+00,-7.100587779305485014e-01
1.000000000000000000e+00,-1.019567603462755212e+00,-1.982344067997016679e-01,-3.575832839781624140e-01,-4.612757303007654075e-01
1.000000000000000000e+00,-1.215642446512675140e-01,-1.056294448817167941e+00,2.067892070700293239e+00,-7.178139066820339309e-01
1.000000000000000000e+00,-5.787283377204057722e-01,6.639912045783794570e-01,1.360833218651569032e+00,-1.017156214236591971e+00
1.000000000000000000e+00,7.857981676060756815e-01,-1.944541871331541966e-02,-6.541181074033780574e-01,1.230208287374134235e+00
1.000000000000000000e+00,9.751405269823779642e-01,-7.911347462986167978e-01,-6.918735395946967737e-01,-1.040813153030779148e+00
1.000000000000000000e+00,5.089898328264723659e-01,-1.268987122854510874e+00,6.721496409627981672e-01,5.870904437072644866e-01
1.000000000000000000e+00,-2.511277735280117440e-01,3.064395336080770194e-01,-3.018082590559131972e+00,3.194682657055205044e-01
1.000000000000000000e+00,-1.771550151441900534e+00,9.643977213320245045e-01,9.523029587030146237e-02,2.117583405585585776e-01
1.000000000000000000e+00,6.303900220810586541e-01,7.799494363121394214e-01,-3.730165674665341102e-01,3.012777057870227315e-01
1.000000000000000000e+00,1.168033253733448795e+00,7.208826209810313967e-01,8.492000683173920317e-01,-3.209936239657023016e-01
1.000000000000000000e+00,9.429451389669640804e-01,-1.314098860225367503e-02,7.823147336113207562e-01,1.587346731757917739e+00
1.000000000000000000e+00,5.170942594160919947e-01,-1.250797183146402203e+00,1.335126637642329639e+00,-3.494884523068432225e-01
1.000000000000000000e+00,-8.628741284095959863e-01,8.806367884056168771e-01,-1.800575662995107740e+00,5.940179016761270026e-01
1.000000000000000000e+00,-1.288898080904448795e+00,1.263606287099107606e+00,-1.389490895488838085e+00,-5.230774472158618016e-01
1.000000000000000000e+00,-1.250292428804126388e+00,-6.010424457914718133e-01,-5.400601888574062259e-02,1.651284219176749390e+00
1.000000000000000000e+00,-3.635210403769785770e-01,2.854320018961355454e-01,1.518132954460590600e+00,-5.367433818844118409e-01
1.000000000000000000e+00,-8.878945677147418447e-01,1.160947014050711656e+00,1.364037469749377784e+00,-6.189395965338506667e-02
1.000000000000000000e+00,1.850794877804799343e+00,-7.600655457434177809e-01,-3.173272046095347854e-01,-4.969099017316375155e-01
1.000000000000000000e+00,-4.251737209956875096e-01,-8.024217011137040334e-01,4.311246255138847516e-01,-1.128520595976671759e+00
1.000000000000000000e+00,-8.782660442969152381e-01,-6.440540398601118932e-01,2.254454880821452067e-01,4.433764187435775828e-01
1.000000000000000000e+00,-8.737957313535238413e-01,-9.327144236867546123e-02,7.910751910758148098e-01,1.140306844014045806e+00
1.000000000000000000e+00,-1.853926288229375274e-01,1.244304215060313856e+00,-9.986775390986823986e-02,-1.623707856238968850e+00
1.000000000000000000e+00,-2.082250866722584082e+00,2.441270110616032274e-01,1.068444645423335837e+00,1.293566836690492439e+00
1.000000000000000000e+00,-2.513591660983954812e-01,-8.342535820241526734e-01,9.587205501865252444e-01,-4.130915908980017925e-01
1.000000000000000000e+00,5.106001239104770439e-01,1.623778201472235103e-02,3.322505865640844047e-01,-8.219707414123268441e-01
1.000000000000000000e+00,6.979297490670413606e-02,1.579218039660313710e+00,-1.374892469312267718e-01,-8.638593247237454920e-01
1.000000000000000000e+00,1.067533910508266182e+00,9.799148359663026886e-01,1.322673733898426462e+00,-9.930272883633184389e-03
1.000000000000000000e+00,8.673697962654611793e-01,7.043194104546175449e-01,2.931583253586935167e-01,-5.675118808290319228e-01
1.000000000000000000e+00,6.827294480898987716e-01,1.277220253306633024e+00,2.284760073770444599e-01,-4.387682632628459589e-01
1.000000000000000000e+00,-8.521381063540105494e-01,1.906347802869051922e+00,-4.397072119270554191e-01,-1.284703776876193471e-01
1.000000000000000000e+00,7.303692832840980032e-01,1.830997975976795811e-01,2.030826987636732639e+00,3.323073577112911070e-01
1.000000000000000000e+00,8.745297234717578361e-01,6.241771953118967486e-01,-1.370124465968175942e+00,2.084145819359261242e+00
1.000000000000000000e+00,-8.652343106608929579e-01,-7.656573999439636458e-01,-1.626775564411456487e-01,2.483166955659187991e+00
1.000000000000000000e+00,4.637964203938665063e-03,-9.509627900686011825e-01,-1.223435206574598366e+00,1.191822553453339983e+00
1.000000000000000000e+00,-1.050852854119282309e+00,2.102066432485216740e+00,6.142554093943191074e-01,-3.056644805143570176e-01
1.000000000000000000e+00,2.020942663303023912e-01,7.005715736304040098e-01,-1.298271515170267509e+00,9.519466615376327434e-01
1.000000000000000000e+00,-2.801442145916732684e-01,-7.223886980594347307e-01,-1.035667265046473551e+00,-1.486082971368891670e+00
1.000000000000000000e+00,5.872949197856356385e-01,3.607047235070838243e-01,2.619942463678029299e+00,-6.675949954257353047e-01
1.000000000000000000e+00,3.194707500630851627e+00,7.113292203703900363e-01,3.091548453731512436e-01,-1.740759756752277287e-01
1.000000000000000000e+00,1.296116302387166241e+00,2.503472432687410265e-01,-8.586441334339860454e-01,-5.954213183701281276e-01
1.000000000000000000e+00,-5.809735036773220340e-01,-3.786529810494397297e-01,-9.492609801051051788e-01,5.574916892611485597e-01
1.000000000000000000e+00,3.804797131822741929e-01,-4.624366355091343306e-01,4.228322427770358494e-01,4.268103947002159781e-01
1.000000000000000000e+00,-4.862067187580714211e-01,-2.045955698131472822e+00,-1.033746234768949668e-01,1.203208293490211966e+00
1.000000000000000000e+00,-1.057736027648912280e+00,-1.326871850242588247e+00,-1.249303015189861865e+00,-7.218150009989557914e-01
1.000000000000000000e+00,4.440775274850283783e-02,8.053726026451616393e-01,-6.357147218798707700e-01,8.292705411301832807e-01
1.000000000000000000e+00,1.012780637682916041e+00,-7.276484066624003821e-01,-7.923950095150850137e-01,1.399432264631089051e+00
1.000000000000000000e+00,-8.966445731987965351e-02,5.138061109230783741e-01,-5.911744230514905801e-02,-8.099016511714630662e-01
1.000000000000000000e+00,3.894414160923629908e-01,-1.180446608332582192e+00,8.396158957132358047e-01,6.935882200096566974e-01
1.000000000000000000e+00,6.109422349764445648e-02,2.711964829868932503e-01,-1.696730840807384233e+00,-3.607238687621211470e-02
1.000000000000000000e+00,1.229983992474314336e+00,3.289037877235195112e-02,1.735876867078229635e+00,-4.553380954249885426e-01
1.000000000000000000e+00,-4.521562518410112558e-02,7.777995177568041152e-01,5.912141791642561151e-01,-1.447511810894251294e+00
1.000000000000000000e+00,3.791496739317961606e-01,6.949035253474795670e-01,3.918565962581854745e-01,-1.748960008728612348e+00
1.000000000000000000e+00,-4.320280799191451582e-01,2.306462635559728136e-01,-1.723232786862691102e+00,-1.341989776850774918e+00
1.000000000000000000e+00,-8.217469885158358300e-01,1.528910296645598521e+00,3.167350812337651478e-01,-1.595768795060608758e+00
1.000000000000000000e+00,6.146480223213323102e-01,6.145922229958340477e-01,-5.095293277444183921e-01,6.496918504482256385e-01
1.000000000000000000e+00,-2.414112279092507363e-01,-8.387522886916771725e-01,-6.718360149237400103e-01,-3.156920490602179719e-01
1.000000000000000000e+00,-4.004879702850328016e-01,-2.406143662450692389e-01,-1.166135364324643264e+00,-1.040852508352007044e+00
1.000000000000000000e+00,-1.266935845441928832e+00,-1.724677837242620249e-01,3.611320334549633082e-01,1.117330118415143403e+00
1.000000000000000000e+00,-1.082520461231184783e-01,-1.129590221325550564e-01,-1.263343620269196776e+00,-1.224062270126160312e+00
1.000000000000000000e+00,2.325809120611305403e+00,4.210099463005526621e-01,-8.922747147778938848e-01,4.732850464028185433e-01
1.000000000000000000e+00,8.812810685762494378e-01,1.336483275929830405e+00,3.053292512517088442e-01,5.556787101971428777e-01
1.000000000000000000e+00,-3.407401033443687721e-01,1.171146602802746628e+00,1.101158928484929689e+00,7.159054399169889615e-02
1.000000000000000000e+00,5.662656688513841852e-01,-1.757567696125033607e-01,7.934776477391949356e-01,-1.861838604293762911e+00
1.000000000000000000e+00,-1.415319638523445223e+00,-1.980210500667566986e+00,-2.648136568466550322e-01,-1.375589419223168575e+00
1.000000000000000000e+00,-8.311647429356248118e-01,-6.510167451711911246e-01,-1.733230328368901896e+00,4.461164771658939765e-01
1.000000000000000000e+00,-5.563401334595413639e-01,6.057060467153566607e-01,-5.917393206255839866e-01,8.652805258259894661e-01
1.000000000000000000e+00,-1.669283353902619949e+00,-2.184759223733229450e-01,-2.391062141775957550e-01,3.771900206438724146e-01
1.000000000000000000e+00,-1.459099561941715972e+00,-2.697864768393298252e-01,2.018786384602036854e+00,8.547108737816269675e-02
1.000000000000000000e+00,-2.938278088179416270e-01,9.221868582760985866e-01,-1.882312982702658288e-01,-1.834772184570262032e+00
1.000000000000000000e+00,1.531032988700914643e+00,3.116845999328004546e-01,4.205071797334135608e-01,2.115205315745474657e+00
1.000000000000000000e+00,3.028369289522701568e-01,-4.586692028309111158e-01,5.485125901233401935e-01,1.104387416832693480e+00
1.000000000000000000e+00,1.170977893647708212e+00,-4.159458328943219652e-01,-6.678084780291407840e-01,1.585017601229389506e+00
1.000000000000000000e+00,-1.637574614895991876e-01,-9.127441053347231659e-01,-7.389997514678909862e-01,1.406919988895243279e+00
1.000000000000000000e+00,-1.235063082726681971e+00,-3.260429629461119028e-01,-2.081969791653730806e-01,-1.167600726206711598e-01
1.000000000000000000e+00,7.605649955557899355e-01,-1.679915049265471083e+00,3.472724534961441623e-01,-9.017953024428043696e-01
1.000000000000000000e+00,4.810890924304848104e-01,-1.009058253493179347e+00,6.447891456252926590e-01,5.154216401428687866e-02
1.000000000000000000e+00,-1.677390390754149307e-02,-5.658195986674190436e-01,-5.635936575293567508e-01,6.605384241348305485e-01
1.000000000000000000e+00,3.728544851666664162e-01,9.899122321758815346e-01,3.043726916589798437e-01,-3.375307483445241230e-01
1.000000000000000000e+00,-4.225341657308689380e-01,-2.817854718576012774e-02,-9.322220736701580801e-02,-2.622174867383355035e-01
1.000000000000000000e+00,-6.185844412743053411e-01,-7.002334126918881019e-01,5.524121034147034814e-01,-1.376716697729304162e+00
1.000000000000000000e+00,1.036869912569482910e+00,2.380927166711631848e+00,9.647360294168748629e-01,7.756185278838713115e-01
1.000000000000000000e+00,-2.478040271472777611e+00,9.837188794459809094e-01,-1.418573656426828533e+00,1.743695826777439950e-01
1.000000000000000000e+00,-3.506783869534983999e-01,5.133953479617843207e-01,-6.408259234614435140e-01,1.948583041772161906e+00
1.000000000000000000e+00,1.265110722366069140e+00,-9.697915919457794631e-01,1.745988475877231938e+00,1.788204293956148883e+00
1.000000000000000000e+00,5.400969402534320229e-01,2.955119492268707959e-01,-1.023390915343049601e+00,5.849142249305194774e-01
1.000000000000000000e+00,-1.572628451146829420e-01,-9.468648675866735420e-01,-1.574344789217040630e-01,1.824009118526841888e+00
1.000000000000000000e+00,2.581823121345246941e-01,-6.969075788872803878e-01,1.014991301896417175e+00,-5.728817421826184475e-01
1.000000000000000000e+00,1.245631549113226821e+00,-2.044796958013066213e-01,7.782837046356690935e-01,-7.309803454473309814e-02
1.000000000000000000e+00,2.912901952058480348e-01,-1.266753134193363328e+00,-1.710556569628214063e-01,1.294254237142638875e+00
1.000000000000000000e+00,-4.217901610500846554e-01,2.306881454596307446e+00,-1.302242668022036698e+00,-2.533974502194149547e-01
1.000000000000000000e+00,-1.482613695884247740e+00,3.652827007784702901e-02,4.039995753733219841e-01,-7.764245968981979829e-01
1.000000000000000000e+00,-6.037723800044831890e-01,1.992219678648935011e+00,9.352187085072560802e-01,7.180150670806590973e-01
1.000000000000000000e+00,2.054262157677734790e-01,-1.062198478388441281e+00,-1.638140230220614058e+00,-1.058306460177694114e-01
1.000000000000000000e+00,-1.385727780666973774e-01,-3.725855661904102778e-01,3.116174588772912535e-01,1.110021863974631096e+00
1.000000000000000000e+00,8.905902909156707681e-01,-7.625902427920325799e-01,2.934943622097972993e-01,1.337215685384049335e+00
1.000000000000000000e+00,2.640889389419152633e-01,-6.301761734231562384e-01,-5.132174660793479282e-01,-4.399173030909148130e-01
1.000000000000000000e+00,7.550256152886617445e-01,7.076400868952466006e-01,1.411265687422870840e+00,1.522350814621699966e+00
1.000000000000000000e+00,8.451955900725006687e-01,8.470113410813945309e-01,1.926261431416079306e+00,-1.795009909854846875e+00
1.000000000000000000e+00,1.185438656455958917e+00,-5.358640607743123674e-01,-7.162704988358761238e-01,-1.667673046315442775e+00
1.000000000000000000e+00,-1.735509470874942783e+00,-7.360434780489409912e-01,9.550259006907266812e-01,7.244971174384955415e-01
1.000000000000000000e+00,-1.567855589118186954e-01,-1.403330788932660722e+00,-1.230638672043436604e-01,-9.759797449965064153e-01
1.000000000000000000e+00,-9.395957200485640648e-01,-1.349048602096763361e+00,3.789292231516645515e-01,-4.477020498768806700e-01
1.000000000000000000e+00,-2.479921446234837623e-01,9.150511145118261219e-03,-5.365830442750381124e-01,7.355522630819519847e-01
1.000000000000000000e+00,-4.293735650397645376e-02,-5.231507140771898268e-01,-4.453644381968262927e-02,-1.496155706778034666e+00
1.000000000000000000e+00,5.144051008450616358e-01,-2.102874733842433841e+00,-1.322881554148092054e+00,-7.252452583019186605e-01
1.000000000000000000e+00,1.152739581596427865e+00,-8.262741413682762603e-01,-4.388068257729438315e-01,-1.555646781034042284e-03
1.000000000000000000e+00,-2.675458681839868014e+00,-8.626631562666102759e-01,2.843444180649141312e-02,1.465005282754327787e-01
1.000000000000000000e+00,2.539822544986926722e+00,9.002468425451972678e-01,-1.126060711027852879e+00,-1.028910679704671205e+00
1.000000000000000000e+00,-9.375385918146238451e-01,-1.296983206562467017e-01,-6.110994695080650407e-01,1.680995349494682101e+00
1.000000000000000000e+00,-1.407946218453867415e-01,-1.137870349198395470e+00,-1.537009781162366473e-01,-2.238737643594968657e-02
1.000000000000000000e+00,-8.949583830292949793e-01,-1.278251140065359559e-01,1.325024820353996324e-01,-2.689753870201814015e-02
1.000000000000000000e+00,-8.634935919034714136e-01,6.173610241124950493e-01,2.845067750745323629e-02,-1.140624632161275187e+00
1.000000000000000000e+00,1.467666412095475659e+00,3.280159897004397695e-01,6.084714046209580562e-01,3.789309400547772877e-01
1.000000000000000000e+00,-7.600311708385802945e-01,-4.753720229510413064e-01,-8.909404096779418580e-01,1.458400428964169215e+00
1.000000000000000000e+00,-9.200282277371385486e-01,4.454021066756985170e-01,-2.634605280451093323e-01,3.431472564556781180e-02
1.000000000000000000e+00,7.595910938053525019e-01,6.426902818744857360e-01,2.191970764375493208e-01,-3.957676512570864613e-01
1.000000000000000000e+00,-9.377050218395545089e-01,5.185584554411436509e-01,1.120094088284070200e+00,1.897927649634014724e-01
1.000000000000000000e+00,3.495098836595439407e-01,5.777941399147337176e-01,5.226711689760191737e-01,1.851859393898058204e-01
1.000000000000000000e+00,-1.929773772802629628e+00,9.538791031430247092e-01,1.868117796834310729e-01,7.542780782668049300e-01
1.000000000000000000e+00,1.540191576412407892e+00,8.616405768307703328e-01,1.939929561843010963e-01,2.100603096318374441e-01
1.000000000000000000e+00,-3.415373468150204039e-01,1.664552585275815177e+00,-2.716481157786461598e+00,8.136773979283978830e-01
1.000000000000000000e+00,1.618474921122393384e-01,1.419585618277594552e+00,-4.722525320514947555e-01,5.153922318735071340e-01
1.000000000000000000e+00,3.250737996203157398e-01,5.840090154569144154e-01,4.619871523393079271e-01,5.588077983354055034e-01
1.000000000000000000e+00,-1.869637411750887823e+00,1.153006590069167503e+00,7.799203780566074107e-01,-3.100085697780749494e-01
1.000000000000000000e+00,-2.502318805924724776e-01,-6.107680128744949477e-03,-9.614513265256213748e-02,1.099092329239501176e+00
1.000000000000000000e+00,3.408178010512482592e-01,1.033588690783560748e+00,9.895527535526128515e-01,4.206778755935847158e-01
1.000000000000000000e+00,7.068329248841045409e-01,3.431036197766271223e-02,-9.398501808142566138e-02,-1.292612471357007964e+00
1.000000000000000000e+00,-6.112417843603201728e-01,1.365548069724249747e-01,1.130450208206433271e-01,6.603012633155633804e-01
1.000000000000000000e+00,-3.105028568979111836e-01,1.012750452095563025e+00,5.439222216238327468e-01,5.585590968824225566e-01
1.000000000000000000e+00,1.056493736027421942e-01,-2.244398539778278412e+00,-3.335954080763154916e-01,-2.711605477084978455e-01
1.000000000000000000e+00,1.122294293589906733e+00,7.205544252631341795e-01,-4.320471658255489178e-01,9.245862605428983860e-01
1.000000000000000000e+00,-1.280823475156739555e+00,-1.190224372635745764e+00,5.762503617164352887e-01,1.030301883109026262e+00
1.000000000000000000e+00,-7.784032266677914924e-01,4.919656019334729680e-02,-2.260016162035655696e-01,6.845910469130773723e-01
1.000000000000000000e+00,-9.460633159589587615e-01,-1.372919121568487277e+00,4.797897632348706032e-01,-4.086117192813836785e-01
1.000000000000000000e+00,3.701441356068370769e+00,-1.155921635225724886e+00,-1.317981066101292065e+00,-2.345682938196850031e+00
1.000000000000000000e+00,5.933663983403991704e-01,6.933667468142320489e-01,-4.236705054332511322e-01,-1.204534087105077145e+00
1.000000000000000000e+00,4.369746086289650333e-01,-8.064659323561502724e-01,4.092692320827974739e-01,-7.556707699324153316e-01
1.000000000000000000e+00,-1.847513045900044809e-02,1.748818961446680254e+00,-3.611023761593143977e-01,1.293019590511364170e+00
1.000000000000000000e+00,-6.100023069158098110e-01,1.657759506100174196e+00,-2.289098433950977451e+00,5.459232960051388917e-01
1.000000000000000000e+00,1.229035509176588770e+00,-5.047408849590820923e-01,3.461363545098540828e-01,4.672880312314526274e-01
1.000000000000000000e+00,6.030571393158422611e-01,-4.331620350338929448e-01,7.791653410459761231e-01,-2.283937672948508357e-01
1.000000000000000000e+00,1.254517316767907786e+00,1.941991547456719258e-01,-1.925780055591394535e-01,3.119991317122379759e-01
1.000000000000000000e+00,-5.380510758603299637e-01,3.295406279876935129e-01,-5.933115666865373949e-01,-3.254209234277373852e+00
1.000000000000000000e+00,-2.400495586023559280e+00,9.147155926802595927e-01,-4.539349093080424780e-01,-1.036085138520101090e+00
1.000000000000000000e+00,-1.393400629518437572e+00,-7.173169015193561204e-01,3.262644419977595578e-01,1.200394220637501341e+00
1.000000000000000000e+00,6.557821479582552904e-01,4.997466768801686610e-02,8.744091584750575130e-01,9.123631178947261278e-01
1.000000000000000000e+00,-3.817253302933817927e-01,-1.860658292131632807e+00,-1.502727356116736069e-03,-8.204178194150184567e-01
1.000000000000000000e+00,1.432572358955991332e+00,-1.481258267800399375e+00,-2.175459149190888564e+00,1.210199488034721105e+00
1.000000000000000000e+00,-2.314097800549760331e-01,-3.875331611366234497e-01,6.326444322940399934e-01,-1.187311136142701617e-01
1.000000000000000000e+00,1.811413889596183990e+00,6.733100594190698507e-01,-4.339476402650958575e-01,-1.545021863662783546e-01
1.000000000000000000e+00,6.685313104485443025e-01,-4.475547163080612761e-02,1.167925061415382437e+00,1.600268296328334061e-01
1.000000000000000000e+00,1.337306249543694037e+00,-1.533908186152527442e+00,-2.110395019860685117e+00,2.024509326911842155e+00
1.000000000000000000e+00,1.136226865884190917e-01,-5.109029464607061088e-01,-1.363776790792681493e-01,1.812168468025631696e-01
1.000000000000000000e+00,1.170839089179111836e+00,3.263517076278512480e-02,-2.966329568072870737e-01,-1.517138907016903238e+00
1.000000000000000000e+00,-6.755536552663202743e-01,-2.095043937901040376e+00,7.371823751413725256e-01,2.072959139767524828e-01
1.000000000000000000e+00,1.569670670459610839e+00,-5.046639350722995632e-01,3.428505667060388618e-01,8.387739224879418032e-01
1.000000000000000000e+00,8.382697742752874825e-01,-1.921071361172657366e-01,1.864619691340952512e+00,-1.250854854590257026e-01
1.000000000000000000e+00,1.235625533346381699e+00,-1.368788274800500915e+00,-2.550104521560395132e-01,-3.954469668511782082e-02
1.000000000000000000e+00,4.056400017832346716e-01,-2.194180703591065429e-01,-2.484912173336347174e-01,-6.237762844393350825e-01
1.000000000000000000e+00,2.576737747117317845e+00,1.350532689005505826e+00,3.591631192072352596e-01,1.609781543281411931e-01
1.000000000000000000e+00,1.260362600102294062e+00,1.150823939830996290e+00,-8.322497477165751167e-01,1.056774972201817153e+00
1.000000000000000000e+00,-1.590476708211366219e+00,9.526516987602563491e-01,-2.924092814012506092e-01,5.469556346110937550e-01
1.000000000000000000e+00,1.200508829879754824e+00,1.622862867013223909e+00,-5.104528413994708913e-01,2.521735152750521070e-01
1.000000000000000000e+00,2.118754455758976030e-01,-1.190931952417130679e+00,5.902028085017915204e-01,-4.840684714615360873e-01
1.000000000000000000e+00,3.203691555080173115e-01,6.349973018717659512e-01,6.810568202152490758e-02,-2.697600461896159166e-02
1.000000000000000000e+00,-7.490906621981145985e-01,-1.144007240381650359e+00,4.661712714363699939e-01,-9.216296913643373667e-02
1.000000000000000000e+00,4.367784179299291636e-02,1.291551169851031577e+00,-2.421607956057506339e+00,8.937014003746428514e-01
1.000000000000000000e+00,2.845750885337830494e-01,-2.101259974131236899e-02,1.696773314196969196e+00,2.744476960581145875e-01
1.000000000000000000e+00,1.438713687714491263e-01,1.493600078320880542e-01,1.018455785546201336e-01,-4.599470933056226674e-01
1.000000000000000000e+00,3.954069420009609370e-02,-3.070613780934944997e-02,-5.397625916382834399e-01,4.169308894366393070e-01
1.000000000000000000e+00,7.113293098642470280e-01,8.954761007689777952e-02,5.972758181882830142e-01,1.374883294335111916e-01
